"";"user_id";"reading_index";"part_id";"duration"
"16107";"User_856";"90";1057615;347
"16113";"User_856";"91";1059094;1
"16114";"User_856";"92";1059159;598
"16117";"User_856";"93";1057615;1
"16118";"User_856";"94";1057569;NA
"16141";"User_856";"95";1057615;NA
"16974";"User_856";"96";1057179;NA
"10928";"User_857";"1";1056764;37
"10929";"User_857";"2";1056793;2
"10930";"User_857";"3";1056865;NA
"11304";"User_857";"4";1056764;NA
"10953";"User_858";"1";1057569;11
"10954";"User_858";"2";1057615;NA
"11000";"User_859";"1";1056764;NA
"658";"User_86";"1";1056764;3
"659";"User_86";"2";1056793;NA
"11001";"User_860";"1";1059094;1235
"11002";"User_860";"2";1059159;NA
"11008";"User_861";"1";1056764;92
"11009";"User_861";"2";1056793;252
"11010";"User_861";"3";1056865;NA
"11011";"User_862";"1";1057253;2
"11012";"User_862";"2";1057300;1
"11013";"User_862";"3";1057363;70
"11014";"User_862";"4";1057253;1
"11015";"User_862";"5";1057300;1
"11016";"User_862";"6";1057363;NA
"11019";"User_863";"1";1056764;4
"11321";"User_863";"10";1056980;2
"11322";"User_863";"11";1057023;12
"11323";"User_863";"12";1057074;5
"11324";"User_863";"13";1057141;10
"11325";"User_863";"14";1057179;NA
"18582";"User_863";"15";1056764;1
"18583";"User_863";"16";1056793;1
"18584";"User_863";"17";1056865;52
"18585";"User_863";"18";1056909;1
"18586";"User_863";"19";1056928;1
"11020";"User_863";"2";1056793;NA
"18587";"User_863";"20";1056945;1
"18588";"User_863";"21";1056955;NA
"11314";"User_863";"3";1056764;45
"11315";"User_863";"4";1056793;75
"11316";"User_863";"5";1056865;131
"11317";"User_863";"6";1056909;3
"11318";"User_863";"7";1056928;10
"11319";"User_863";"8";1056945;3
"11320";"User_863";"9";1056955;7
"11021";"User_864";"1";1057569;9
"11022";"User_864";"2";1057615;NA
"24904";"User_864";"3";1057671;17
"24905";"User_864";"4";1057759;NA
"11027";"User_865";"1";1056764;7
"11036";"User_865";"10";1057074;1
"11037";"User_865";"11";1057141;NA
"11261";"User_865";"12";1057179;23
"11262";"User_865";"13";1057199;NA
"11028";"User_865";"2";1056793;2
"11029";"User_865";"3";1056865;30
"11030";"User_865";"4";1056909;11
"11031";"User_865";"5";1056928;4
"11032";"User_865";"6";1056945;1
"11033";"User_865";"7";1056955;10
"11034";"User_865";"8";1056980;2
"11035";"User_865";"9";1057023;5
"11038";"User_866";"1";1057409;22
"11039";"User_866";"2";1057443;12
"11040";"User_866";"3";1057502;NA
"11086";"User_867";"1";1056764;69
"11096";"User_867";"10";1057074;NA
"11087";"User_867";"2";1056793;NA
"11089";"User_867";"3";1056865;290
"11090";"User_867";"4";1056909;5
"11091";"User_867";"5";1056945;1
"11092";"User_867";"6";1056928;6
"11093";"User_867";"7";1056955;13
"11094";"User_867";"8";1056980;5
"11095";"User_867";"9";1057023;2
"11097";"User_868";"1";1056764;2
"11098";"User_868";"2";1056793;NA
"11111";"User_869";"1";1056980;2
"11112";"User_869";"2";1057023;18
"11113";"User_869";"3";1057074;18
"11114";"User_869";"4";1057141;NA
"660";"User_87";"1";1057253;NA
"11118";"User_870";"1";1056764;87
"11140";"User_870";"10";1057074;9
"11141";"User_870";"11";1057141;NA
"21210";"User_870";"12";1057179;2
"21211";"User_870";"13";1057199;2
"21212";"User_870";"14";1057253;12
"21213";"User_870";"15";1057300;59
"21215";"User_870";"16";1057363;66
"21216";"User_870";"17";1057409;19
"21217";"User_870";"18";1057443;3
"21219";"User_870";"19";1057502;2661
"11121";"User_870";"2";1056793;243
"21240";"User_870";"20";1056909;2
"21241";"User_870";"21";1056928;1
"21242";"User_870";"22";1056945;7
"21243";"User_870";"23";1056955;779
"21244";"User_870";"24";1056909;2
"21245";"User_870";"25";1056928;1
"21246";"User_870";"26";1056945;3
"21247";"User_870";"27";1056955;36
"21248";"User_870";"28";1056980;2
"21249";"User_870";"29";1057023;NA
"11127";"User_870";"3";1056865;131
"11132";"User_870";"4";1056909;12
"11133";"User_870";"5";1056928;6
"11134";"User_870";"6";1056945;151
"11137";"User_870";"7";1056955;314
"11138";"User_870";"8";1056980;36
"11139";"User_870";"9";1057023;50
"11146";"User_871";"1";1056764;117
"11181";"User_871";"10";1057074;59
"11182";"User_871";"11";1057141;91
"11183";"User_871";"12";1057179;15
"11184";"User_871";"13";1057199;17
"11185";"User_871";"14";1057253;70
"11186";"User_871";"15";1057300;49
"11187";"User_871";"16";1057363;38
"11188";"User_871";"17";1057409;80
"11189";"User_871";"18";1057443;83
"11190";"User_871";"19";1057502;28
"11147";"User_871";"2";1056793;117
"11191";"User_871";"20";1057569;45
"11192";"User_871";"21";1057615;151
"11193";"User_871";"22";1057671;41
"11194";"User_871";"23";1057759;13
"11195";"User_871";"24";1057824;24
"11196";"User_871";"25";1059094;12
"11197";"User_871";"26";1059159;NA
"11148";"User_871";"3";1056865;229
"11168";"User_871";"4";1056909;11
"11169";"User_871";"5";1056928;3
"11171";"User_871";"6";1056945;35
"11176";"User_871";"7";1056955;20
"11179";"User_871";"8";1056980;26
"11180";"User_871";"9";1057023;51
"11149";"User_872";"1";1056764;2
"11158";"User_872";"10";1057074;1
"11159";"User_872";"11";1057141;14
"11160";"User_872";"12";1057179;1
"11161";"User_872";"13";1057199;16
"11162";"User_872";"14";1057253;1
"11163";"User_872";"15";1057300;1
"11164";"User_872";"16";1057363;18
"11165";"User_872";"17";1057409;1
"11166";"User_872";"18";1057443;1
"11167";"User_872";"19";1057502;14
"11150";"User_872";"2";1056793;1
"11170";"User_872";"20";1057569;1
"11172";"User_872";"21";1057615;20
"11173";"User_872";"22";1057671;1
"11174";"User_872";"23";1057759;2
"11175";"User_872";"24";1057824;19
"11177";"User_872";"25";1059094;1
"11178";"User_872";"26";1059159;NA
"11151";"User_872";"3";1056865;37
"11152";"User_872";"4";1056909;1
"11153";"User_872";"5";1056928;1
"11154";"User_872";"6";1056945;1
"11155";"User_872";"7";1056955;16
"11156";"User_872";"8";1056980;1
"11157";"User_872";"9";1057023;1
"11198";"User_873";"1";1056764;285
"11208";"User_873";"10";1056928;1264
"11210";"User_873";"11";1056955;721
"11214";"User_873";"12";1056980;3
"11215";"User_873";"13";1056909;2
"11216";"User_873";"14";1056928;6
"11217";"User_873";"15";1056945;1
"11218";"User_873";"16";1056955;17
"11219";"User_873";"17";1056980;6
"11220";"User_873";"18";1057023;NA
"14486";"User_873";"19";1056909;NA
"11199";"User_873";"2";1056764;97
"11200";"User_873";"3";1056793;87
"11201";"User_873";"4";1056865;271
"11202";"User_873";"5";1056764;5
"11203";"User_873";"6";1056793;1
"11204";"User_873";"7";1056865;6
"11205";"User_873";"8";1056909;267
"11207";"User_873";"9";1056945;1
"11206";"User_874";"1";1057253;49
"11209";"User_874";"2";1057300;NA
"11221";"User_875";"1";1056764;44
"11222";"User_875";"2";1056793;NA
"11230";"User_876";"1";1057409;NA
"11231";"User_877";"1";1056980;2
"13479";"User_877";"10";1056909;3
"13480";"User_877";"11";1056928;2
"13481";"User_877";"12";1056945;4
"13482";"User_877";"13";1056955;NA
"13499";"User_877";"14";1057074;1
"13500";"User_877";"15";1057023;1
"13501";"User_877";"16";1056980;5
"13502";"User_877";"17";1056909;2
"13503";"User_877";"18";1056928;1
"13504";"User_877";"19";1056945;103
"11232";"User_877";"2";1057023;4
"13505";"User_877";"20";1056955;NA
"14014";"User_877";"21";1056764;1
"14015";"User_877";"22";1056793;1
"14016";"User_877";"23";1056865;NA
"15857";"User_877";"24";1057253;4
"15858";"User_877";"25";1057300;16
"15859";"User_877";"26";1057363;NA
"11233";"User_877";"3";1057074;8
"11234";"User_877";"4";1057141;34
"11235";"User_877";"5";1057671;2
"11236";"User_877";"6";1057759;7
"11237";"User_877";"7";1057824;30
"11238";"User_877";"8";1057179;12
"11239";"User_877";"9";1057199;NA
"11240";"User_878";"1";1056764;1
"11241";"User_878";"2";1056793;1
"11242";"User_878";"3";1056865;NA
"11243";"User_879";"1";1056980;6
"11244";"User_879";"2";1057023;114
"11245";"User_879";"3";1057074;7
"11246";"User_879";"4";1057141;NA
"14038";"User_879";"5";1056909;5
"14039";"User_879";"6";1056928;5
"14040";"User_879";"7";1056945;NA
"661";"User_88";"1";1056793;1
"662";"User_88";"2";1056764;1
"663";"User_88";"3";1056865;NA
"1882";"User_88";"4";1056764;1
"1883";"User_88";"5";1056793;NA
"3478";"User_88";"6";1056764;10
"3479";"User_88";"7";1056793;1
"3480";"User_88";"8";1056865;NA
"11249";"User_880";"1";1056764;3
"11250";"User_880";"2";1056793;5
"11251";"User_880";"3";1056865;98
"11252";"User_880";"4";1056909;676
"11254";"User_880";"5";1056793;3
"11255";"User_880";"6";1056865;NA
"11256";"User_881";"1";1057253;NA
"11273";"User_881";"2";1057300;1288
"11279";"User_881";"3";1057363;NA
"11694";"User_881";"4";1057409;NA
"11734";"User_881";"5";1057409;NA
"11266";"User_882";"1";1056764;1590
"11271";"User_882";"2";1056793;188
"11272";"User_882";"3";1056865;1244
"11277";"User_882";"4";1056909;158
"11278";"User_882";"5";1056980;297
"11280";"User_882";"6";1057023;314
"11282";"User_882";"7";1057074;166
"11288";"User_882";"8";1057141;NA
"11313";"User_882";"9";1057179;NA
"11267";"User_883";"1";1056764;NA
"11285";"User_884";"1";1056909;5
"11286";"User_884";"2";1056928;2
"11287";"User_884";"3";1056945;763
"11298";"User_884";"4";1056955;NA
"11328";"User_884";"5";1057253;7
"11329";"User_884";"6";1056909;4
"11330";"User_884";"7";1057253;3
"11331";"User_884";"8";1057300;NA
"11289";"User_885";"1";1056764;51
"11301";"User_885";"10";1057074;38
"11303";"User_885";"11";1057141;NA
"11290";"User_885";"2";1056793;34
"11291";"User_885";"3";1056865;97
"11293";"User_885";"4";1056909;17
"11295";"User_885";"5";1056928;19
"11296";"User_885";"6";1056945;1
"11297";"User_885";"7";1056955;33
"11299";"User_885";"8";1056980;8
"11300";"User_885";"9";1057023;78
"11302";"User_886";"1";1057253;NA
"11310";"User_887";"1";1056764;5
"11311";"User_887";"2";1056793;300
"11312";"User_887";"3";1056865;NA
"11332";"User_888";"1";1056764;172
"11384";"User_888";"10";1057141;206
"11386";"User_888";"11";1057179;251
"11394";"User_888";"12";1057179;1
"11395";"User_888";"13";1057199;NA
"23591";"User_888";"14";1056764;NA
"11334";"User_888";"2";1056793;169
"11336";"User_888";"3";1056865;791
"11354";"User_888";"4";1056928;10
"11355";"User_888";"5";1056945;19
"11356";"User_888";"6";1056955;39
"11359";"User_888";"7";1056980;570
"11376";"User_888";"8";1057023;276
"11382";"User_888";"9";1057074;176
"11333";"User_889";"1";1057409;1263
"11367";"User_889";"2";1056764;2
"11368";"User_889";"3";1056865;1
"11369";"User_889";"4";1056793;190
"11374";"User_889";"5";1057409;NA
"12091";"User_889";"6";1057253;15
"12092";"User_889";"7";1057300;18
"12093";"User_889";"8";1057363;NA
"666";"User_89";"1";1059094;4
"8168";"User_89";"10";1059094;2
"8169";"User_89";"11";1059159;NA
"667";"User_89";"2";1059159;NA
"8161";"User_89";"3";1056764;138
"8162";"User_89";"4";1056909;2
"8163";"User_89";"5";1056980;2
"8164";"User_89";"6";1057023;1
"8165";"User_89";"7";1057074;3
"8166";"User_89";"8";1057141;36
"8167";"User_89";"9";1057671;6
"11381";"User_890";"1";1057569;432
"11385";"User_890";"2";1057615;285
"11390";"User_890";"3";1056980;2
"11391";"User_890";"4";1057023;288
"11398";"User_890";"5";1057023;2
"11399";"User_890";"6";1056980;6
"11400";"User_890";"7";1057569;1231
"11416";"User_890";"8";1057569;1
"11417";"User_890";"9";1057615;NA
"11423";"User_891";"1";1057409;3
"11424";"User_891";"2";1057443;2
"11425";"User_891";"3";1057502;28
"11426";"User_891";"4";1057569;NA
"11829";"User_891";"5";1057569;NA
"11451";"User_892";"1";1057253;6
"11452";"User_892";"2";1057300;12
"11453";"User_892";"3";1057363;NA
"11459";"User_893";"1";1057671;3
"11460";"User_893";"2";1057759;NA
"16221";"User_893";"3";1059094;5
"16222";"User_893";"4";1059159;68
"16223";"User_893";"5";1057671;1
"16224";"User_893";"6";1057824;1
"16225";"User_893";"7";1057759;NA
"11463";"User_894";"1";1056764;NA
"11478";"User_895";"1";1057253;1
"11496";"User_895";"10";1057141;6
"11497";"User_895";"11";1057179;1
"11498";"User_895";"12";1057199;41
"11499";"User_895";"13";1057253;1
"11500";"User_895";"14";1057300;1
"11501";"User_895";"15";1057363;4
"11502";"User_895";"16";1057502;1
"11503";"User_895";"17";1057443;1
"11504";"User_895";"18";1057409;NA
"11479";"User_895";"2";1057300;1
"11480";"User_895";"3";1057363;18
"11481";"User_895";"4";1057502;1
"11482";"User_895";"5";1057443;1
"11483";"User_895";"6";1057409;835
"11493";"User_895";"7";1056980;1
"11494";"User_895";"8";1057023;1
"11495";"User_895";"9";1057074;1
"11484";"User_896";"1";1056909;32
"13002";"User_896";"10";1056945;2
"13003";"User_896";"11";1056955;NA
"15970";"User_896";"12";1057179;25
"15971";"User_896";"13";1057199;77
"15972";"User_896";"14";1057253;23
"15973";"User_896";"15";1057300;24
"15974";"User_896";"16";1057363;14
"15975";"User_896";"17";1057409;NA
"11485";"User_896";"2";1056928;6
"11486";"User_896";"3";1056945;1
"11487";"User_896";"4";1056955;NA
"12996";"User_896";"5";1056764;17
"12998";"User_896";"6";1056793;13
"12999";"User_896";"7";1056865;208
"13000";"User_896";"8";1056909;11
"13001";"User_896";"9";1056928;8
"11537";"User_897";"1";1057671;NA
"11586";"User_898";"1";1056980;33
"11587";"User_898";"2";1057023;139
"11588";"User_898";"3";1057074;11
"11589";"User_898";"4";1057141;115
"11590";"User_898";"5";1057569;48
"11591";"User_898";"6";1057615;NA
"23513";"User_898";"7";1056764;15
"23514";"User_898";"8";1056793;5
"23515";"User_898";"9";1056865;NA
"11596";"User_899";"1";1059094;28
"11597";"User_899";"2";1059159;NA
"46";"User_9";"1";1057671;4
"47";"User_9";"2";1057759;34
"48";"User_9";"3";1057824;2059
"49";"User_9";"4";1056980;3
"50";"User_9";"5";1057023;NA
"53";"User_9";"6";1057179;5
"54";"User_9";"7";1057199;NA
"284";"User_9";"8";1057671;4
"285";"User_9";"9";1057759;NA
"668";"User_90";"1";1057253;4
"669";"User_90";"2";1057300;243
"670";"User_90";"3";1057363;NA
"11600";"User_900";"1";1059094;2
"11601";"User_900";"2";1059159;NA
"19139";"User_900";"3";1059159;1
"19140";"User_900";"4";1059094;NA
"11643";"User_901";"1";1056764;114
"11644";"User_901";"2";1056793;98
"11645";"User_901";"3";1056865;50
"11646";"User_901";"4";1056909;15
"11647";"User_901";"5";1056928;23
"11648";"User_901";"6";1056945;2
"11649";"User_901";"7";1056955;NA
"11653";"User_902";"1";1056980;NA
"11658";"User_903";"1";1056764;85
"11659";"User_903";"2";1056793;157
"11660";"User_903";"3";1056865;291
"11661";"User_903";"4";1056909;NA
"12127";"User_903";"5";1056928;NA
"11662";"User_904";"1";1057253;NA
"12380";"User_904";"10";1056764;54
"12381";"User_904";"11";1056793;58
"12382";"User_904";"12";1056865;87
"12383";"User_904";"13";1056909;2
"12384";"User_904";"14";1056928;4
"12385";"User_904";"15";1056945;39
"12386";"User_904";"16";1056955;29
"12387";"User_904";"17";1056980;1124
"12393";"User_904";"18";1057409;6
"12394";"User_904";"19";1057443;108
"12260";"User_904";"2";1056909;16
"12395";"User_904";"20";1057502;26
"12396";"User_904";"21";1057569;8
"12397";"User_904";"22";1057615;NA
"12596";"User_904";"23";1056980;2
"12597";"User_904";"24";1057023;101
"12599";"User_904";"25";1057074;NA
"12262";"User_904";"3";1056928;12
"12263";"User_904";"4";1056945;2
"12264";"User_904";"5";1056955;10
"12265";"User_904";"6";1056980;4
"12266";"User_904";"7";1057023;11
"12267";"User_904";"8";1057074;113
"12268";"User_904";"9";1057141;NA
"11677";"User_905";"1";1059094;58
"11678";"User_905";"2";1059159;NA
"11680";"User_906";"1";1056764;2
"11689";"User_906";"10";1057759;NA
"13665";"User_906";"11";1059094;5
"13666";"User_906";"12";1059159;NA
"13704";"User_906";"13";1057671;30
"13705";"User_906";"14";1057759;NA
"11681";"User_906";"2";1056793;1
"11682";"User_906";"3";1056865;14
"11683";"User_906";"4";1056928;1
"11684";"User_906";"5";1056945;2
"11685";"User_906";"6";1056955;5
"11686";"User_906";"7";1056980;15
"11687";"User_906";"8";1057253;19
"11688";"User_906";"9";1057671;6
"11696";"User_907";"1";1057253;12
"11706";"User_907";"10";1057443;18
"11707";"User_907";"11";1057502;NA
"11697";"User_907";"2";1057300;11
"11699";"User_907";"3";1057363;15
"11700";"User_907";"4";1057409;33
"11701";"User_907";"5";1057253;5
"11702";"User_907";"6";1057179;2
"11703";"User_907";"7";1057199;12
"11704";"User_907";"8";1057253;9
"11705";"User_907";"9";1057409;362
"11713";"User_908";"1";1056764;11
"11714";"User_908";"2";1056793;1
"11715";"User_908";"3";1056865;NA
"11731";"User_909";"1";1056764;1
"11732";"User_909";"2";1056793;12
"11733";"User_909";"3";1056865;NA
"22718";"User_909";"4";1057179;1
"22719";"User_909";"5";1057199;NA
"671";"User_91";"1";1056764;26
"16863";"User_91";"10";1056928;NA
"17006";"User_91";"11";1056945;23
"17007";"User_91";"12";1056955;9
"17008";"User_91";"13";1056980;NA
"17107";"User_91";"14";1056980;273
"17113";"User_91";"15";1057023;2542
"17124";"User_91";"16";1057074;NA
"17157";"User_91";"17";1057141;NA
"17180";"User_91";"18";1057179;268
"17181";"User_91";"19";1057199;516
"672";"User_91";"2";1056793;8
"17182";"User_91";"20";1057253;1175
"17191";"User_91";"21";1057363;1
"17192";"User_91";"22";1057300;1727
"17204";"User_91";"23";1057409;2
"17205";"User_91";"24";1057443;1
"17206";"User_91";"25";1057502;26
"17207";"User_91";"26";1057253;14
"17208";"User_91";"27";1057409;NA
"17765";"User_91";"28";1057409;742
"17771";"User_91";"29";1057443;2567
"673";"User_91";"3";1056865;NA
"17800";"User_91";"30";1057502;NA
"17850";"User_91";"31";1057409;2
"17851";"User_91";"32";1057443;1
"17852";"User_91";"33";1057502;482
"17853";"User_91";"34";1057569;NA
"17966";"User_91";"35";1057671;361
"17974";"User_91";"36";1057759;1965
"17996";"User_91";"37";1057824;NA
"19440";"User_91";"38";1057569;1502
"19447";"User_91";"39";1057615;1088
"16827";"User_91";"4";1056764;NA
"19458";"User_91";"40";1057671;172
"19459";"User_91";"41";1057759;NA
"19503";"User_91";"42";1057824;937
"19524";"User_91";"43";1059094;764
"19537";"User_91";"44";1059159;1882
"19560";"User_91";"45";1059094;1757
"19604";"User_91";"46";1057409;9
"19605";"User_91";"47";1057443;NA
"16844";"User_91";"5";1056793;131
"16845";"User_91";"6";1056865;1426
"16858";"User_91";"7";1056909;214
"16859";"User_91";"8";1056928;963
"16862";"User_91";"9";1056909;13
"11745";"User_910";"1";1056764;183
"11804";"User_910";"10";1056909;2
"11805";"User_910";"11";1056928;1
"11806";"User_910";"12";1056945;1
"11807";"User_910";"13";1056955;25
"11808";"User_910";"14";1056980;4
"11809";"User_910";"15";1057023;42
"11810";"User_910";"16";1057074;10
"11811";"User_910";"17";1057141;40
"11812";"User_910";"18";1057179;1
"11813";"User_910";"19";1057199;24
"11746";"User_910";"2";1056793;112
"11814";"User_910";"20";1057409;25
"11815";"User_910";"21";1057443;16
"11816";"User_910";"22";1057502;18
"11817";"User_910";"23";1057569;10
"11818";"User_910";"24";1057615;34
"11819";"User_910";"25";1057671;11
"11820";"User_910";"26";1057759;14
"11821";"User_910";"27";1057824;18
"11822";"User_910";"28";1059094;4
"11823";"User_910";"29";1059159;NA
"11749";"User_910";"3";1056865;235
"17876";"User_910";"30";1056764;2
"17877";"User_910";"31";1056793;NA
"11750";"User_910";"4";1056909;87
"11751";"User_910";"5";1056928;227
"11752";"User_910";"6";1056945;1
"11753";"User_910";"7";1056955;615
